theta,phi_optimal,highest_key_rate,b92_key_rate,improvement,coverage,difference,remaining_phiQKD_bits,remaining_b92_bits
0.19652607658307938,0.0970340417691312,0.0531161107944627,0.010478662319966638,406.8978193261582,26.81278777893678,0.04263744847449606,-51619.88689624744,-80751.0
0.19668317176819777,0.09702294973985891,0.05303210615484228,0.010467338790483421,406.6436390026605,26.80278680556989,0.04256476736435886,-51577.67362874357,-80720.0
0.19684026695331613,0.09701185771058662,0.05294817203492282,0.010456014884718137,406.38960080583456,26.79278583220912,0.042492157150204685,-51535.439119272516,-80689.0
0.1969973621384345,0.09693206896340974,0.05286431704226887,0.010444820526981804,406.12949170075257,26.782784858854452,0.042419496515287064,-51521.17932697422,-80659.0
0.19715445732355288,0.09692098478968225,0.05278053628313465,0.010433495797680992,405.8758570149226,26.77278388550592,0.04234704048545366,-51478.90935949187,-80628.0
0.19731155250867125,0.09690990061595478,0.05269682597664542,0.010422170711558655,405.6223644293436,26.762782912163498,0.042274655265086766,-51436.61815050939,-80597.0
0.1974686476937896,0.09689881644222731,0.05261318609038692,0.01041084527512686,405.36901375422474,26.752781938827194,0.04220234081526006,-51394.30570082673,-80566.0
0.19762574287890797,0.09688773226849985,0.0525296165919214,0.010399649050231228,405.10951223641,26.74278096549702,0.042129967541690176,-51351.97201124644,-80536.0
0.19778283806402636,0.0968079906545918,0.05244612936995379,0.01038832284191572,404.85656027496117,26.722779006640913,0.042057806528038075,-51337.63729154719,-80505.0
0.19793993324914472,0.09679691433640913,0.05236271315763893,0.010376996302754182,404.60375651999817,26.71277803332466,0.041985716854884746,-51295.26813999077,-80474.0
0.19809702843426308,0.09678583801822647,0.05227936726469307,0.010365669439259657,404.35109445692495,26.70277706001453,0.041913697825433416,-51252.8777490119,-80443.0
0.19825412361938144,0.09677476170004383,0.05219609165845478,0.010354342257945365,404.0985738944674,26.69277608671054,0.041841749400509415,-51210.466119413955,-80412.0
0.19841121880449983,0.09669505936385984,0.05211288988662502,0.010343014765324798,403.84622925739905,26.682775113412685,0.04176987512130022,-51196.07067068879,-80381.0
0.1985683139896182,0.09668399090122197,0.05202976752203182,0.010331686967911747,403.5941147232429,26.672774140120957,0.04169808055412007,-51153.623575497484,-80350.0
0.19872540917473655,0.09667292243858412,0.05194671537458398,0.010320358872220166,403.34214166148416,26.66277316683538,0.041626356502363814,-51111.155242169385,-80319.0
0.19888250435985494,0.09666185397594626,0.051863733411407625,0.010309030484764349,403.09030987983505,26.652772193555936,0.041554702926643275,-51068.66567151061,-80288.0
0.1990395995449733,0.09665078551330843,0.0517808215996073,0.010297701812058826,402.8386191856018,26.64277122028264,0.04148311978754847,-51026.15486432873,-80257.0
0.19919669473009166,0.09657113031039331,0.0516979888567613,0.010286372860618285,402.5871563988191,26.632770247015486,0.041411615996143014,-51011.684435455805,-80226.0
0.19935378991521002,0.09656006970330025,0.05161523019968008,0.010275043636957795,402.33587343636987,26.612768288239106,0.041340186562722286,-50969.13815875917,-80195.0
0.1995108851003284,0.0965490090962072,0.05153254162311685,0.010263714147592634,402.08473153165386,26.602767314985925,0.04126882747552422,-50926.5706460297,-80164.0
0.19966798028544677,0.09653794848911416,0.051449923093970736,0.010252256029905944,401.84001398219806,26.59276634173889,0.04119766706406479,-50883.98189807644,-80132.0
0.19982507547056513,0.09645833256392311,0.05136737691209887,0.010240926120443182,401.58917570509647,26.582765368498013,0.04112645079165569,-50869.450698410226,-80101.0
